json_file_path	label
Dmitriy D./TASK 1/TASK1/json/05e7f89d7ddba108.json	right
Dmitriy D./TASK 1/TASK1/json/d74e945839310e53.json	center
Dmitriy D./TASK 1/TASK1/json/07c91d2bfea56bb2.json	right
Dmitriy D./TASK 1/TASK1/json/da064b6add6a9b2e.json	left
Dmitriy D./TASK 1/TASK1/json/66d5f92df88cb0b2.json	center
Dmitriy D./TASK 1/TASK1/json/68598ea0069c2ad4.json	left
Dmitriy D./TASK 1/TASK1/json/128287cec17e2568.json	right
Dmitriy D./TASK 1/TASK1/json/79c1232b111c9dd8.json	right
Dmitriy D./TASK 1/TASK1/json/31b64bd6347c6ac8.json	left
Dmitriy D./TASK 1/TASK1/json/5f0ba53409c754d2.json	center
Dmitriy D./TASK 1/TASK1/json/b7151eced1a85604.json	center
Dmitriy D./TASK 1/TASK1/json/279a29c273801bde.json	center
Dmitriy D./TASK 1/TASK1/json/5d8b5f4fae25b3c7.json	right
Dmitriy D./TASK 1/TASK1/json/6070fcb0b7203ed8.json	center
Dmitriy D./TASK 1/TASK1/json/63b848d23c335617.json	center
Dmitriy D./TASK 1/TASK1/json/313889bbf11c004c.json	right
Dmitriy D./TASK 1/TASK1/json/055783fbc3cd3220.json	left
Dmitriy D./TASK 1/TASK1/json/f34a663bc61c409a.json	center
Dmitriy D./TASK 1/TASK1/json/7c3bde45415337ec.json	right
Dmitriy D./TASK 1/TASK1/json/259e5a5595f36b74.json	left
Dmitriy D./TASK 1/TASK1/json/dceade8218ae2cdf.json	left
Dmitriy D./TASK 1/TASK1/json/8781810146c7a667.json	right
Dmitriy D./TASK 1/TASK1/json/78cc9577b53aa044.json	center
Dmitriy D./TASK 1/TASK1/json/bdc0ce4ad72d319d.json	right
Dmitriy D./TASK 1/TASK1/json/6bac0e29cc4b5470.json	center
Dmitriy D./TASK 1/TASK1/json/0449184fe18aa9bb.json	right
Dmitriy D./TASK 1/TASK1/json/7c63b87a59d00493.json	left
Dmitriy D./TASK 1/TASK1/json/a559bb812d904581.json	right
Dmitriy D./TASK 1/TASK1/json/a3bd701d037aa667.json	center
Dmitriy D./TASK 1/TASK1/json/b9fe905274458f2c.json	center
Dmitriy D./TASK 1/TASK1/json/c6236cdf25b2004c.json	center
Dmitriy D./TASK 1/TASK1/json/e196ad3dd685d32f.json	right
Dmitriy D./TASK 1/TASK1/json/7840dcce3a068d13.json	center
Dmitriy D./TASK 1/TASK1/json/d93a7a4df69d7a07.json	right
Dmitriy D./TASK 1/TASK1/json/68fe241ebef096b6.json	center
Dmitriy D./TASK 1/TASK1/json/b9a62dc3eaae6470.json	right
Dmitriy D./TASK 1/TASK1/json/3c87f993677a7066.json	center
Dmitriy D./TASK 1/TASK1/json/736a08972c4baff3.json	right
Dmitriy D./TASK 1/TASK1/json/af398aef15582633.json	center
Dmitriy D./TASK 1/TASK1/json/a1655aa954179638.json	right
Dmitriy D./TASK 1/TASK1/json/3352aea79a38aef4.json	right
Dmitriy D./TASK 1/TASK1/json/8bdbe72763479380.json	center
Dmitriy D./TASK 1/TASK1/json/fea91fb61114c0b2.json	center
Dmitriy D./TASK 1/TASK1/json/e874a32b660b8caa.json	center
Dmitriy D./TASK 1/TASK1/json/9fb895ef8852fe96.json	right
Dmitriy D./TASK 1/TASK1/json/bd610ce6578cf76f.json	center
Dmitriy D./TASK 1/TASK1/json/dcb0a4d48b18ba93.json	left
Dmitriy D./TASK 1/TASK1/json/d83434417b8b19be.json	center
Dmitriy D./TASK 1/TASK1/json/0cf05f91ce83cce2.json	left
Dmitriy D./TASK 1/TASK1/json/07c5e8ccc23e1cdf.json	right
Dmitriy D./TASK 1/TASK1/json/7e6f11cc3e3ed822.json	center
Dmitriy D./TASK 1/TASK1/json/1e72b49a44cea820.json	left
Dmitriy D./TASK 1/TASK1/json/3a0cd469b4d0d7ed.json	right
Dmitriy D./TASK 1/TASK1/json/5847b0c3ee0a4a97.json	right
Dmitriy D./TASK 1/TASK1/json/d30d4ce8e9e32ac1.json	right
Dmitriy D./TASK 1/TASK1/json/6cf776e7a1698b0e.json	right
Dmitriy D./TASK 1/TASK1/json/4908be31244242a3.json	center
Dmitriy D./TASK 1/TASK1/json/58f9116ef989b5e0.json	right
Dmitriy D./TASK 1/TASK1/json/91702c606b01be93.json	center
Dmitriy D./TASK 1/TASK1/json/5ae3cae00a3aedf6.json	left
Dmitriy D./TASK 1/TASK1/json/98bbc5d84fa1f18b.json	right
Dmitriy D./TASK 1/TASK1/json/1deedb2a619ddaf1.json	center
Dmitriy D./TASK 1/TASK1/json/9c62f11cd2055c74.json	center
Dmitriy D./TASK 1/TASK1/json/b7f0ff9c83d5b791.json	left
Dmitriy D./TASK 1/TASK1/json/de335244aaeec263.json	center
Dmitriy D./TASK 1/TASK1/json/3a9ec0869cd77050.json	center
Dmitriy D./TASK 1/TASK1/json/ae41290bd10b1ce7.json	right
Dmitriy D./TASK 1/TASK1/json/b37ee0a18af7f33d.json	left
Dmitriy D./TASK 1/TASK1/json/0f24a16d5e121a22.json	center
Dmitriy D./TASK 1/TASK1/json/7e8da27e749f0547.json	left
Dmitriy D./TASK 1/TASK1/json/cedebb68a50cde1e.json	left
Dmitriy D./TASK 1/TASK1/json/fd0f502a61dd30b2.json	center
Dmitriy D./TASK 1/TASK1/json/0bad7448c9cf3ce4.json	left
Dmitriy D./TASK 1/TASK1/json/5f3aef7eb4d224af.json	center
Dmitriy D./TASK 1/TASK1/json/521dfa8b511e3974.json	center
Dmitriy D./TASK 1/TASK1/json/b47be058a175e2e7.json	left
Dmitriy D./TASK 1/TASK1/json/10867bc433fe6951.json	center
Dmitriy D./TASK 1/TASK1/json/e9e8ca28e6c2953d.json	center
Dmitriy D./TASK 1/TASK1/json/636298f4b0b6f6f3.json	right
Dmitriy D./TASK 1/TASK1/json/556a1d4157aa2e78.json	right
Dmitriy D./TASK 1/TASK1/json/33c5ac702300432b.json	right
Dmitriy D./TASK 1/TASK1/json/be1bd075aee442d5.json	center
Dmitriy D./TASK 1/TASK1/json/76ac0b7327fc0ead.json	right
Dmitriy D./TASK 1/TASK1/json/374277bdf4bb041c.json	right
Dmitriy D./TASK 1/TASK1/json/5f1eba483a78b2ef.json	right
Dmitriy D./TASK 1/TASK1/json/dee56bd2828c04ff.json	center
Dmitriy D./TASK 1/TASK1/json/c111111b728b5355.json	center
Dmitriy D./TASK 1/TASK1/json/14823806193c0009.json	left
Dmitriy D./TASK 1/TASK1/json/bba7f583da2eb02c.json	right
Dmitriy D./TASK 1/TASK1/json/d1484cee4746150f.json	right
Dmitriy D./TASK 1/TASK1/json/7922d8642f4b65e1.json	center
Dmitriy D./TASK 1/TASK1/json/cc59c085a5608651.json	right
Dmitriy D./TASK 1/TASK1/json/58f590db3473d3b7.json	left
Dmitriy D./TASK 1/TASK1/json/ee5e26864c91b8d9.json	center
Dmitriy D./TASK 1/TASK1/json/e34f6ebc8841fcbc.json	right
Dmitriy D./TASK 1/TASK1/json/9a8f68dff86a6a90.json	right
Dmitriy D./TASK 1/TASK1/json/8ea2ae7b5a84caf3.json	center
Dmitriy D./TASK 1/TASK1/json/7dd352b7973bc1dd.json	center
Dmitriy D./TASK 1/TASK1/json/792a3ffa31ef316e.json	right
Dmitriy D./TASK 1/TASK1/json/d53d42b873cdd2b3.json	right
Dmitriy D./TASK 1/TASK1/json/08edcf932b578acf.json	center
Dmitriy D./TASK 1/TASK1/json/303989fb322a1afa.json	right
Dmitriy D./TASK 1/TASK1/json/e39ecddea1bcec93.json	right
Dmitriy D./TASK 1/TASK1/json/046822a3802aa84d.json	right
Dmitriy D./TASK 1/TASK1/json/dc8a38c9c71c0fdd.json	right
Dmitriy D./TASK 1/TASK1/json/41fe8bf6f8227549.json	right
Dmitriy D./TASK 1/TASK1/json/57d67c2738aae990.json	right
Dmitriy D./TASK 1/TASK1/json/13af3475a421ef8d.json	center
Dmitriy D./TASK 1/TASK1/json/b299cc6b04fe86f9.json	center
Dmitriy D./TASK 1/TASK1/json/794015f18a9cce77.json	center
Dmitriy D./TASK 1/TASK1/json/bf2da1404470d31b.json	right
Dmitriy D./TASK 1/TASK1/json/08d9a9350ba81d8a.json	right
Dmitriy D./TASK 1/TASK1/json/ed98849ce5f364d1.json	center
Dmitriy D./TASK 1/TASK1/json/76724acd29e771b9.json	right
Dmitriy D./TASK 1/TASK1/json/559847ee4e6cde71.json	center
Dmitriy D./TASK 1/TASK1/json/6fc6934465ba891a.json	right
Dmitriy D./TASK 1/TASK1/json/70bf8bda7fe37602.json	center
Dmitriy D./TASK 1/TASK1/json/3306e5ba6be5a4d7.json	right
Dmitriy D./TASK 1/TASK1/json/7bc04db14960e0a5.json	right
Dmitriy D./TASK 1/TASK1/json/206fc12fa8cd67fc.json	left
Dmitriy D./TASK 1/TASK1/json/1cacb762858a5fc2.json	right
Dmitriy D./TASK 1/TASK1/json/43393323b3f54456.json	left
Dmitriy D./TASK 1/TASK1/json/e729ba2759795045.json	left
Dmitriy D./TASK 1/TASK1/json/f40e0db7e9b4079c.json	left
Dmitriy D./TASK 1/TASK1/json/7fb7b21647252c3e.json	right
Dmitriy D./TASK 1/TASK1/json/5006c9ae6ef63b72.json	right
Dmitriy D./TASK 1/TASK1/json/f57653740eec79d7.json	left
Dmitriy D./TASK 1/TASK1/json/7876f00b888933a8.json	right
Dmitriy D./TASK 1/TASK1/json/e3b2f269931f6e44.json	left
Dmitriy D./TASK 1/TASK1/json/82b75e8f1e3ab205.json	left
Dmitriy D./TASK 1/TASK1/json/bc33fa894de7b4ae.json	center
Dmitriy D./TASK 1/TASK1/json/49f2b5f33481254b.json	right
Dmitriy D./TASK 1/TASK1/json/a809b0351c67edea.json	left
Dmitriy D./TASK 1/TASK1/json/b4683e3c96691a6c.json	center
Dmitriy D./TASK 1/TASK1/json/e70087e31060a91e.json	left
Dmitriy D./TASK 1/TASK1/json/4ee7ae6727af8663.json	right
Dmitriy D./TASK 1/TASK1/json/dc21710237b9736e.json	left
Dmitriy D./TASK 1/TASK1/json/45d1ddf9c18a76b3.json	center
Dmitriy D./TASK 1/TASK1/json/fcce02810c311001.json	right
Dmitriy D./TASK 1/TASK1/json/ab06dcdceb58d378.json	right
Dmitriy D./TASK 1/TASK1/json/3ea9860451b7e65f.json	right
Dmitriy D./TASK 1/TASK1/json/4e10de1e2a37080d.json	left
Dmitriy D./TASK 1/TASK1/json/64984fdef32457e6.json	center
Dmitriy D./TASK 1/TASK1/json/0ba1c38acd667569.json	right
Dmitriy D./TASK 1/TASK1/json/2b61e73192c6c775.json	left
Dmitriy D./TASK 1/TASK1/json/9ab65a0dcefe43ef.json	left
Dmitriy D./TASK 1/TASK1/json/7351b12f63d46eaa.json	right
Dmitriy D./TASK 1/TASK1/json/bb053e8bbbc830f3.json	right
Dmitriy D./TASK 1/TASK1/json/ad4d40815fe4f006.json	left
Dmitriy D./TASK 1/TASK1/json/f266c8fda0cd204b.json	center
Dmitriy D./TASK 1/TASK1/json/0818250c52a3a2c3.json	right
Dmitriy D./TASK 1/TASK1/json/511d2aa09dcf39a0.json	right
Dmitriy D./TASK 1/TASK1/json/6fd55effda38ce5a.json	right
Dmitriy D./TASK 1/TASK1/json/335da1dccf3e82ca.json	right
Dmitriy D./TASK 1/TASK1/json/fa82ef57679aec7c.json	center
Dmitriy D./TASK 1/TASK1/json/ff1d5d02e37c6b15.json	left
Dmitriy D./TASK 1/TASK1/json/81d6c15325c7c51a.json	left
Dmitriy D./TASK 1/TASK1/json/869783e66dab0f90.json	right
Dmitriy D./TASK 1/TASK1/json/e896ca213a5a7c61.json	left
Dmitriy D./TASK 1/TASK1/json/696b6a6ed716fcca.json	right
Dmitriy D./TASK 1/TASK1/json/191a9140a9dd18d9.json	left
Dmitriy D./TASK 1/TASK1/json/f8726e361b9e1702.json	left
Dmitriy D./TASK 1/TASK1/json/6198a70092606635.json	left
Dmitriy D./TASK 1/TASK1/json/c9468167c20e6c6f.json	right
Dmitriy D./TASK 1/TASK1/json/766e73d89e0ae876.json	right
Dmitriy D./TASK 1/TASK1/json/e5295b06464b8141.json	center
Dmitriy D./TASK 1/TASK1/json/4474f99fb48eedcf.json	right
Dmitriy D./TASK 1/TASK1/json/a612feb3db12901a.json	right
Dmitriy D./TASK 1/TASK1/json/83e3b5b2e5127b7f.json	left
Dmitriy D./TASK 1/TASK1/json/a74073d506081bed.json	center
Dmitriy D./TASK 1/TASK1/json/92d5a04c20271b3f.json	right
Dmitriy D./TASK 1/TASK1/json/48ee476c11fba1d3.json	right
Dmitriy D./TASK 1/TASK1/json/1b3848c1b4e00420.json	center
Dmitriy D./TASK 1/TASK1/json/4494e2e66620e91f.json	right
Dmitriy D./TASK 1/TASK1/json/25ad4fdcdec79c37.json	right
Dmitriy D./TASK 1/TASK1/json/edececfcf7b2377a.json	left
Dmitriy D./TASK 1/TASK1/json/0b110eea69f868f3.json	right
Dmitriy D./TASK 1/TASK1/json/d666ac0b8330da1c.json	left
Dmitriy D./TASK 1/TASK1/json/c68b5e67d7a23a97.json	right
Dmitriy D./TASK 1/TASK1/json/df65e6241f6843c9.json	center
Dmitriy D./TASK 1/TASK1/json/ed56a191667436b9.json	center
Dmitriy D./TASK 1/TASK1/json/5f46a9127e4c99e2.json	left
Dmitriy D./TASK 1/TASK1/json/da43a1b50bae4489.json	right
Dmitriy D./TASK 1/TASK1/json/6a6ecec9f33513eb.json	center
Dmitriy D./TASK 1/TASK1/json/b9306f7c04a6f569.json	right
Dmitriy D./TASK 1/TASK1/json/a4769d1aa7ec08a8.json	center
Dmitriy D./TASK 1/TASK1/json/556759658d49cf4d.json	center
Dmitriy D./TASK 1/TASK1/json/2c8eefa71da24dc9.json	right
Dmitriy D./TASK 1/TASK1/json/6a0096ae054b1896.json	center
Dmitriy D./TASK 1/TASK1/json/d3548ed1bfe5dd7c.json	right
Dmitriy D./TASK 1/TASK1/json/9b212252521e4725.json	right
Dmitriy D./TASK 1/TASK1/json/e652155459b6a6fd.json	center
Dmitriy D./TASK 1/TASK1/json/988f808ccb99f52a.json	right
Dmitriy D./TASK 1/TASK1/json/b3032308aa27e993.json	right
Dmitriy D./TASK 1/TASK1/json/1791de8f29d842f7.json	left
Dmitriy D./TASK 1/TASK1/json/154b9820eb0609dd.json	right
Dmitriy D./TASK 1/TASK1/json/ad41799adf9469b6.json	center
Dmitriy D./TASK 1/TASK1/json/c5be29c0e94b8b75.json	center
Dmitriy D./TASK 1/TASK1/json/adb50282ccd69d5b.json	left
Dmitriy D./TASK 1/TASK1/json/0c5c5ed58efa683c.json	left
Dmitriy D./TASK 1/TASK1/json/dcbb9a2c7cb93387.json	left
Dmitriy D./TASK 1/TASK1/json/48141a19720b8250.json	left
Dmitriy D./TASK 1/TASK1/json/ad99d2daa265e3fb.json	right
Dmitriy D./TASK 1/TASK1/json/0ce6d0de34b34b22.json	center
Dmitriy D./TASK 1/TASK1/json/9bd47498c5678b81.json	center
Dmitriy D./TASK 1/TASK1/json/ebead6be35a828d0.json	left
Dmitriy D./TASK 1/TASK1/json/efbde2355dcb4d4a.json	left
Dmitriy D./TASK 1/TASK1/json/567031c0e7c30dcd.json	center
Dmitriy D./TASK 1/TASK1/json/55cd296abe27a196.json	center
Dmitriy D./TASK 1/TASK1/json/48fd6af7c3287549.json	center
Dmitriy D./TASK 1/TASK1/json/119fbf0d28e4527c.json	center
Dmitriy D./TASK 1/TASK1/json/055ff77336a525e6.json	right
Dmitriy D./TASK 1/TASK1/json/650e8876a09bc6db.json	center
Dmitriy D./TASK 1/TASK1/json/19717eeb860d9bc1.json	left
Dmitriy D./TASK 1/TASK1/json/94cacda7502ed0f1.json	left
Dmitriy D./TASK 1/TASK1/json/6986ff57169e15f0.json	left
Dmitriy D./TASK 1/TASK1/json/82a10bb109b7dbf0.json	right
Dmitriy D./TASK 1/TASK1/json/5244f3db6319d8da.json	center
Dmitriy D./TASK 1/TASK1/json/88d8402c99e76a6d.json	right
Dmitriy D./TASK 1/TASK1/json/a565468723b27ed9.json	right
Dmitriy D./TASK 1/TASK1/json/6b18ace1d04da338.json	right
Dmitriy D./TASK 1/TASK1/json/6cdfca0dea28a7ff.json	center
Dmitriy D./TASK 1/TASK1/json/a589b92dc2590764.json	right
Dmitriy D./TASK 1/TASK1/json/fdb15cfd75fe5ee9.json	center
Dmitriy D./TASK 1/TASK1/json/75810ff54df91a48.json	center
Dmitriy D./TASK 1/TASK1/json/de9a36e9ca39dab2.json	center
Dmitriy D./TASK 1/TASK1/json/d5d22575921bde4f.json	left
Dmitriy D./TASK 1/TASK1/json/c70b6f235b6ec43e.json	right
Dmitriy D./TASK 1/TASK1/json/62c7e9d2787ff8e3.json	left
Dmitriy D./TASK 1/TASK1/json/e2ebffcdb584564f.json	left
Dmitriy D./TASK 1/TASK1/json/5e1ce1015462eee5.json	right
Dmitriy D./TASK 1/TASK1/json/91f0b2ce777577dd.json	center
Dmitriy D./TASK 1/TASK1/json/67623d72dd5c4e1a.json	right
Dmitriy D./TASK 1/TASK1/json/246cff7d60d89139.json	right
Dmitriy D./TASK 1/TASK1/json/9fa18813f1ab71ec.json	left
Dmitriy D./TASK 1/TASK1/json/fdcd6f3e19c72948.json	right
Dmitriy D./TASK 1/TASK1/json/a8df4c618625d17f.json	center
Dmitriy D./TASK 1/TASK1/json/51f35ecd268edded.json	left
Dmitriy D./TASK 1/TASK1/json/76f2f215aca06389.json	left
Dmitriy D./TASK 1/TASK1/json/2a5e6fca2e70ecf8.json	center
Dmitriy D./TASK 1/TASK1/json/35fd46801ca7ef49.json	right
Dmitriy D./TASK 1/TASK1/json/18fdb239149d29ff.json	right
Dmitriy D./TASK 1/TASK1/json/0c2e163020ae8c7a.json	center
Dmitriy D./TASK 1/TASK1/json/e6a866c3bdf4c7cf.json	center
Dmitriy D./TASK 1/TASK1/json/27dfa99f7428a5e8.json	center
Dmitriy D./TASK 1/TASK1/json/fbe4f492aaf19d3a.json	left
Dmitriy D./TASK 1/TASK1/json/709c7a1bd0c6c506.json	center
Dmitriy D./TASK 1/TASK1/json/b871619992e063ae.json	right
Dmitriy D./TASK 1/TASK1/json/8b5d896db1842b24.json	left
Dmitriy D./TASK 1/TASK1/json/2a545f33b0c2ef71.json	left
Dmitriy D./TASK 1/TASK1/json/603aa4149d0e71c4.json	center
Dmitriy D./TASK 1/TASK1/json/de8e0fdb9f55812a.json	left
Dmitriy D./TASK 1/TASK1/json/9adfdb11dbf89a9c.json	left
Dmitriy D./TASK 1/TASK1/json/2010345ed87f2f57.json	left
Dmitriy D./TASK 1/TASK1/json/981784ad25e2e608.json	center
Dmitriy D./TASK 1/TASK1/json/f327036bb3bd8839.json	right
Dmitriy D./TASK 1/TASK1/json/0042950417c77647.json	right
Dmitriy D./TASK 1/TASK1/json/c82a5412942da399.json	center
Dmitriy D./TASK 1/TASK1/json/7c055218f206a6d3.json	left
Dmitriy D./TASK 1/TASK1/json/12c27b8f804bf990.json	center
Dmitriy D./TASK 1/TASK1/json/6c595373d9071195.json	center
Dmitriy D./TASK 1/TASK1/json/89ff940fd3ec5378.json	right
Dmitriy D./TASK 1/TASK1/json/6beaa59394b74530.json	left
Dmitriy D./TASK 1/TASK1/json/5f7d7870e27936c9.json	right
Dmitriy D./TASK 1/TASK1/json/11f698d596111c48.json	center
Dmitriy D./TASK 1/TASK1/json/cfe3b039c4e682e2.json	center
Dmitriy D./TASK 1/TASK1/json/ef74c625180fcaab.json	left
Dmitriy D./TASK 1/TASK1/json/a0b7598ae639dcbf.json	right
Dmitriy D./TASK 1/TASK1/json/8d84496e565729f8.json	right
Dmitriy D./TASK 1/TASK1/json/a865c9ebb795eb13.json	center
Dmitriy D./TASK 1/TASK1/json/b2158e0ca1729b14.json	center
Dmitriy D./TASK 1/TASK1/json/f8f8555a5c4befff.json	right
Dmitriy D./TASK 1/TASK1/json/c47d95289b25c82d.json	left
Dmitriy D./TASK 1/TASK1/json/26ee69b6443aec8b.json	center
Dmitriy D./TASK 1/TASK1/json/bfa34e0d9eeb2142.json	right
Dmitriy D./TASK 1/TASK1/json/f82745cc845e202d.json	center
Dmitriy D./TASK 1/TASK1/json/76ce2ba31a431052.json	center
Dmitriy D./TASK 1/TASK1/json/d30b155ed4e42ec2.json	right
Dmitriy D./TASK 1/TASK1/json/42c7ed764a87e27d.json	left
Dmitriy D./TASK 1/TASK1/json/068c8cfdc5130073.json	left
Dmitriy D./TASK 1/TASK1/json/04fa3f794a3ae3a3.json	center
Dmitriy D./TASK 1/TASK1/json/c918f7772c8d75fd.json	right
Dmitriy D./TASK 1/TASK1/json/c1dba308f7aaaa9f.json	center
Dmitriy D./TASK 1/TASK1/json/a86ebfc71f4d0c00.json	center
Dmitriy D./TASK 1/TASK1/json/87f2e4c9b7286f44.json	right
Dmitriy D./TASK 1/TASK1/json/3df977f96d4a5cff.json	left
Dmitriy D./TASK 1/TASK1/json/1d0802f09a5221e5.json	center
Dmitriy D./TASK 1/TASK1/json/d8dbc618acde9ce6.json	right
Dmitriy D./TASK 1/TASK1/json/87b69f7a4dd9d783.json	left
Dmitriy D./TASK 1/TASK1/json/a9d82ae0f5d5b4ca.json	left
Dmitriy D./TASK 1/TASK1/json/8d2c1168d07329b7.json	center
Dmitriy D./TASK 1/TASK1/json/50e337db0d1080c4.json	center
Dmitriy D./TASK 1/TASK1/json/896b514000e1d0d6.json	right
Dmitriy D./TASK 1/TASK1/json/49f977d6866e2ee7.json	left
Dmitriy D./TASK 1/TASK1/json/989d61ab12c47f35.json	left
Dmitriy D./TASK 1/TASK1/json/9b066b586e70adcb.json	left
Dmitriy D./TASK 1/TASK1/json/41528b5be26dc9e3.json	right
Dmitriy D./TASK 1/TASK1/json/6a02b87643e80ecd.json	center
Dmitriy D./TASK 1/TASK1/json/037b211cb258f4af.json	right
Dmitriy D./TASK 1/TASK1/json/3d232fb795c790dd.json	left
Dmitriy D./TASK 1/TASK1/json/cd6e416b893852d4.json	center
Dmitriy D./TASK 1/TASK1/json/80c6d0ae9b2f2d10.json	left
Dmitriy D./TASK 1/TASK1/json/f1ed7735a68923df.json	right
Dmitriy D./TASK 1/TASK1/json/c5afae07284bc568.json	center
Dmitriy D./TASK 1/TASK1/json/f2a47baf7e01ad22.json	center
Dmitriy D./TASK 1/TASK1/json/9aa42b846f4d94bd.json	right
Dmitriy D./TASK 1/TASK1/json/141e1f71acf45160.json	right
Dmitriy D./TASK 1/TASK1/json/9c50f8e17e1e5f77.json	right
Dmitriy D./TASK 1/TASK1/json/0cc9e0b018848336.json	right
Dmitriy D./TASK 1/TASK1/json/15f2ff3342c0c04f.json	right
Dmitriy D./TASK 1/TASK1/json/b051f15eec854c3a.json	right
Dmitriy D./TASK 1/TASK1/json/5801d5a3b015b24d.json	center
Dmitriy D./TASK 1/TASK1/json/0948b5f4ff65e6fa.json	right
Dmitriy D./TASK 1/TASK1/json/c0aed1cf4ea8a766.json	right
Dmitriy D./TASK 1/TASK1/json/7a48254452dd0bd3.json	center
Dmitriy D./TASK 1/TASK1/json/11c53aa89ed4c3da.json	center
Dmitriy D./TASK 1/TASK1/json/eadfad8a5b6f5884.json	right
Dmitriy D./TASK 1/TASK1/json/7a9686b83c70c2f1.json	center
Dmitriy D./TASK 1/TASK1/json/56e0bdd0262483ff.json	center
Dmitriy D./TASK 1/TASK1/json/15ac3be4985ebf57.json	center
Dmitriy D./TASK 1/TASK1/json/b59027bc41f9f772.json	right
Dmitriy D./TASK 1/TASK1/json/cb269d378d58ad2b.json	right
Dmitriy D./TASK 1/TASK1/json/9c64bd892786f559.json	center
Dmitriy D./TASK 1/TASK1/json/6f0ba3b3903a5f49.json	left
Dmitriy D./TASK 1/TASK1/json/ed2d6cc8c9e5cdd8.json	right
Dmitriy D./TASK 1/TASK1/json/28cd0b7f5d39814c.json	right
Dmitriy D./TASK 1/TASK1/json/82f10b3d144c9e77.json	right
Dmitriy D./TASK 1/TASK1/json/9c87efac9e8d43c8.json	center
Dmitriy D./TASK 1/TASK1/json/79e4dd5649d8353c.json	right
Dmitriy D./TASK 1/TASK1/json/95fa0c1017de427e.json	center
Dmitriy D./TASK 1/TASK1/json/82ade14a8b4c8c84.json	right
Dmitriy D./TASK 1/TASK1/json/4688df45742f9832.json	right
Dmitriy D./TASK 1/TASK1/json/8696c2ded238203b.json	right
Dmitriy D./TASK 1/TASK1/json/38d57be7de6b5243.json	left
Dmitriy D./TASK 1/TASK1/json/3b0e2e54a10d89ef.json	center
Dmitriy D./TASK 1/TASK1/json/b55ebea64d0de3ae.json	right
Dmitriy D./TASK 1/TASK1/json/2707822d806e4297.json	center
Dmitriy D./TASK 1/TASK1/json/0ce98f2b427bb6f4.json	center
Dmitriy D./TASK 1/TASK1/json/289f98f873f37e13.json	center
Dmitriy D./TASK 1/TASK1/json/3fade0fb6c732b80.json	center
Dmitriy D./TASK 1/TASK1/json/7d221f0beb3875d3.json	right
Dmitriy D./TASK 1/TASK1/json/c73ea96dc7ef51ee.json	center
Dmitriy D./TASK 1/TASK1/json/c5d458e4f82b1146.json	right
Dmitriy D./TASK 1/TASK1/json/05934399dbb16a3a.json	right
Dmitriy D./TASK 1/TASK1/json/f4c956619177ddd3.json	right
Dmitriy D./TASK 1/TASK1/json/bf8ce95435ac67b3.json	center
Dmitriy D./TASK 1/TASK1/json/a6c6c953ed45592a.json	left
Dmitriy D./TASK 1/TASK1/json/d981b9533e2fae87.json	right
Dmitriy D./TASK 1/TASK1/json/3ace84d1e69a05d2.json	center
Dmitriy D./TASK 1/TASK1/json/8054ab5e8e7a1da1.json	right
Dmitriy D./TASK 1/TASK1/json/634fe5c46652044f.json	right
Dmitriy D./TASK 1/TASK1/json/42071bfbc08153fa.json	left
Dmitriy D./TASK 1/TASK1/json/c5a60ffc6101aa12.json	center
Dmitriy D./TASK 1/TASK1/json/8a168d8dcd51b609.json	right
Dmitriy D./TASK 1/TASK1/json/ef57ff1dcc34eb1a.json	center
Dmitriy D./TASK 1/TASK1/json/53187b993aa24d5d.json	right
Dmitriy D./TASK 1/TASK1/json/a7e3dc386f5c8b58.json	center
Dmitriy D./TASK 1/TASK1/json/d93575801085df15.json	left
Dmitriy D./TASK 1/TASK1/json/9b93885613fea719.json	center
Dmitriy D./TASK 1/TASK1/json/c5c5808159d114e8.json	center
Dmitriy D./TASK 1/TASK1/json/09641d154167bffa.json	right
Dmitriy D./TASK 1/TASK1/json/7a835ed30defe9c7.json	center
Dmitriy D./TASK 1/TASK1/json/c6083f44e44f1993.json	right
Dmitriy D./TASK 1/TASK1/json/e59724f2bef91942.json	center
Dmitriy D./TASK 1/TASK1/json/042b56f612374364.json	right
Dmitriy D./TASK 1/TASK1/json/323a68dbcfb4282b.json	right
Dmitriy D./TASK 1/TASK1/json/e100fc216e7e15bd.json	right
Dmitriy D./TASK 1/TASK1/json/9cfc2b4dad2878d9.json	center
Dmitriy D./TASK 1/TASK1/json/d57d9d266f587e9e.json	right
Dmitriy D./TASK 1/TASK1/json/c6b93b04398ff646.json	right
Dmitriy D./TASK 1/TASK1/json/0cbc6948671b0f4c.json	center
Dmitriy D./TASK 1/TASK1/json/520d7eed4fb4584f.json	left
Dmitriy D./TASK 1/TASK1/json/0b0661cc0776616d.json	right
Dmitriy D./TASK 1/TASK1/json/f0ba0efe84796726.json	center
Dmitriy D./TASK 1/TASK1/json/3757938ee4eceefc.json	left
Dmitriy D./TASK 1/TASK1/json/829a034ddf66ef01.json	center
Dmitriy D./TASK 1/TASK1/json/018a3a38e3428811.json	center
Dmitriy D./TASK 1/TASK1/json/686dada5d3c87b6a.json	right
Dmitriy D./TASK 1/TASK1/json/4ef71f9d403a3d4f.json	center
Dmitriy D./TASK 1/TASK1/json/d68e6a938c0c76f9.json	right
